row ID,row m/z,row retention time,CUP_MeOH,PC_MeOH,AFI_MeOH,CUPI_MeOH,CUP_EtOAc,PC_EtOAc
2085,380.2088553,17.026846,71968.28,46997.85,65699.53,88118.89,294539.56,285014.47
2086,390.2998526,17.028357,0,0,0,0,119982.92,0
2087,632.4360052,17.028357,0,0,0,0,141854.1,0
2088,637.3915958,17.029976,0,0,0,0,98938.766,132229.06
2089,721.5766587,17.029976,0,0,0,0,227330.16,176371.4
2090,480.3675858,17.031593,0,0,0,0,0,116452.19
2091,412.3778363,17.031773,66318.61,56932.2,61571.508,77681.47,61277.66,55034.934
2092,457.3277743,17.042372,31789.63,15626.243,35548.14,24611.496,103179.44,24098.686
2093,490.3732899,17.092897,179398.64,156480,154115.75,182632.69,201442.44,155603.3
2094,504.3886579,17.092976,141822.11,110794.72,134884.14,117388.36,0,0
2095,518.404604,17.108498,223422.31,197351.77,217885.67,209636.7,193114.56,463833.1
2096,523.3602506,17.113749,136599.86,104492.555,89582.92,111764.15,90873.89,209159.42
2097,293.247112,17.124512,0,0,0,0,104951.766,254356.27
2098,361.3304958,17.125475,66774.9,58741.453,53623.32,67083.41,75424.78,56933.86
2099,554.4039793,17.125895,0,0,0,0,0,90668.86
2100,423.397847,17.150434,355420.34,0,0,0,0,0
2101,334.3098283,17.160618,0,0,0,168871.42,0,124359.734
2102,593.2741895,17.16289,0,0,43070.285,493226,0,0
2103,391.2834244,17.182652,0,0,0,0,1600988.5,0
2104,578.3944971,17.182652,0,0,0,0,202570.5,0
2105,476.3579388,17.183596,229677.77,188253.88,184331.55,0,131450.77,148284.6
2106,646.4518854,17.192013,203725.17,262458.94,243373.69,281342.66,178055.73,0
2107,651.4076974,17.19621,102139.76,56478.07,83670.09,69682.65,62845.023,82571
2108,450.3213335,17.19727,17894.074,0,0,0,83842.586,0
2109,504.3886986,17.211725,62592.11,54535.953,84284.46,83245.55,107215.05,50372.363
2110,229.1407589,17.236736,0,0,0,292605.47,0,212915.05
2111,490.3734549,17.242176,170802.58,149325.89,185080.89,163543.36,154553.56,148171.86
2112,544.4204463,17.245255,0,9726.177,0,0,0,290283.66
2113,549.3759057,17.248665,0,0,0,0,0,136292.16
2114,293.2471114,17.271877,83020.94,0,7660.628,28577.01,1608683.2,693834.6
2115,364.2475173,17.273798,0,0,0,0,135360.27,0
2116,350.2681147,17.274412,17314.49,0,0,0,188251.94,68440.06
2117,500.3940809,17.274841,0,31204.832,0,0,0,412021.5
2118,505.349696,17.27816,0,0,0,0,0,211928.62
2119,514.4098518,17.27816,0,0,0,0,0,188553.31
2120,660.4682281,17.30178,138697.8,84771.18,109906.89,81827.53,70287.15,0
2121,223.9880254,17.319618,0,478324.78,503835.88,638977.06,0,387724.8
2122,181.0141989,17.332937,954741.4,0,0,0,0,0
2123,660.4681462,17.339346,84987.76,49946.344,143598.47,138866.6,80811.836,146627.05
2124,554.4409944,17.365559,0,0,0,0,45490.914,0
2125,613.4435432,17.36973,0,0,0,0,8756.93,313226.9
2126,665.4226175,17.370333,75492.36,42723.4,46239.547,69988.195,41334.8,72226.54
2127,573.4512901,17.403755,0,0,0,0,0,164764.17
2128,608.4886912,17.403755,0,0,0,0,0,206935.38
2129,535.2690518,17.406433,0,0,1091741.6,712374,0,0
2130,509.3460701,17.428015,39152.324,0,0,0,31882.309,0
2131,542.4044624,17.43341,0,0,0,0,0,69538.31
2132,712.6073745,17.460169,110503.77,58863.676,107053.41,113448.414,70394.5,96762.24
2133,632.4351505,17.46591,76193.79,103013.77,168812.9,83352.05,100625.78,76577.195
2134,504.3887064,17.46818,174880.19,262210.66,296917.2,290819.72,202967.42,123600.77
2135,594.4725356,17.469542,0,0,0,0,116611.43,0
2136,490.3733251,17.475779,252841.06,325180.2,258847.25,328781.66,242166.16,221860.88
2137,608.4888156,17.484058,0,0,0,0,68438.414,112342.33
2138,399.3251406,17.510393,98218.62,95420.04,126443.21,65888.94,76939.47,82693.49
2139,229.1407139,17.523563,378862.38,303112.56,322740.47,0,311337.44,0
2140,293.2471593,17.529001,0,0,0,0,240936.12,0
2141,336.3257725,17.565252,0,9139.68,61499.395,55853.74,45899.344,54231.188
2142,401.2655519,17.566614,0,0,0,0,150853.02,0
2143,607.4166705,17.566614,0,0,0,0,210264.17,0
2144,343.2826035,17.566969,59510.17,64601.07,46938.17,44665.367,62803.508,39116.688
2145,379.2835542,17.571892,84255.49,0,0,0,1045789.8,0
2146,610.576027,17.57691,882615.2,653057.3,751943.44,617280.5,567120.5,680866.7
2147,656.5302337,17.580702,61360.97,55045.023,55586.367,51946.71,63887.52,0
2148,730.6373174,17.59634,0,0,0,0,265808.28,0
2149,365.3043378,17.617226,0,0,0,0,0,66826.59
2150,490.3731377,17.62412,290968.3,244088,379005.84,236732.55,238702.7,215312.62
2151,674.482846,17.626848,146506.36,0,116504.055,118165.66,111274.336,122262.56
2152,610.5027669,17.651566,0,0,0,0,0,275927.28
2153,293.2469391,17.660192,0,0,0,0,334539.66,0
2154,438.2955304,17.660192,0,0,0,0,52115.89,0
2155,409.1827673,17.66192,311311.62,0,0,93758.09,0,0
2156,615.4585928,17.662937,0,20105.232,0,0,0,336646.9
2157,184.9853397,17.662998,1898928.5,1819098.6,0,2143264.5,1818234.9,1688107.4
2158,310.309646,17.677784,0,16159.96,0,0,0,185366.95
2159,568.477803,17.685434,87003.59,61074.812,79459.69,62095.133,61375.977,57147.9
2160,575.4673541,17.702574,0,0,0,0,10960.396,206116.75
2161,215.1250873,17.712526,0,122972.51,159934.86,0,0,0
2162,524.4519556,17.733786,84577.58,73496.1,62709.27,86992.09,57722.883,70232.23
2163,561.3757925,17.742992,0,8038.5903,0,0,0,172676.25
2164,570.4352856,17.74484,0,0,0,0,0,113216.9
2165,480.4245264,17.769554,82290.2,54649.477,51733.094,0,0,46981.93
2166,700.6274264,17.796469,711639.44,1.59E+07,0,0,0,0
2167,436.3993261,17.811735,90427.164,73701.86,78648.22,74731.68,57661.316,62735.875
2168,440.3728322,17.835812,0,0,0,0,0,77312.734
2169,293.2470388,17.861862,87956.11,1710697.1,0,136663.81,57658.094,1800143.2
2170,683.5990816,17.863283,0,2229699,0,0,0,0
2171,714.6414669,17.863283,0,3626275.8,0,0,0,0
2172,688.4985174,17.87481,323818.9,273727.06,270282.94,295611.9,331543.44,303950.78
2173,693.4537916,17.87481,226684.28,168412.3,196337.89,197132.81,173065.16,200085.75
2174,709.4276192,17.87481,100737.086,76376.4,89627.18,88098.65,87939.31,85083.59
2175,518.4044416,17.880114,189213.38,146544.11,130062.3,122463.016,42570.082,130496.68
2176,596.4876412,17.883984,0,0,0,0,132496.12,0
2177,699.5944395,17.888477,0,4678846,0,0,2906346.2,0
2178,610.5030635,17.89171,0,0,0,0,51213.61,89828.25
2179,730.6369046,17.90204,0,1089344.2,0,0,280966.84,491812.66
2180,229.140694,17.90296,0,0,0,452448.47,282234.94,239544.75
2181,448.3779989,17.91367,0,0,0,0,75141.664,0
2182,737.5505273,17.91367,0,0,0,0,231753.36,0
2183,184.9853761,17.929031,0,0,2234634.8,0,0,0
2184,518.4048148,17.973886,69455.734,90656.98,0,112286,63676.758,108127.27
2185,512.3936956,17.99051,0,0,0,0,0,259233.03
2186,352.2838102,17.996635,0,0,0,0,1524446.8,697024.25
2187,844.6860262,17.996635,0,0,0,0,249370.38,85673.09
2188,366.2631515,18.00276,0,0,0,0,546544.44,0
2189,388.2449914,18.00276,0,0,0,0,72173.59,0
2190,371.3145133,18.016748,70223.69,64005.062,64634.33,85083.76,89424.016,64332.047
2191,721.5764806,18.037313,0,0,491562.6,0,1533537.8,1070601.5
2192,522.5966184,18.039442,1015079.44,684745,703579.8,821158.1,746658.7,779155.9
2193,615.4586326,18.046408,0,18541.703,0,0,24151.814,353991.62
2194,610.5033905,18.051933,0,0,0,0,0,290816.56
2195,714.640782,18.05503,0,446603.03,0,0,0,0
2196,413.2654303,18.063477,726521,569803.4,0,0,0,0
2197,705.5812803,18.063477,350661.6,6200279.5,0,0,0,0
2198,735.5591034,18.063889,100986.47,108519.984,0,142459.28,0,0
2199,411.3614481,18.07192,180291.84,0,0,0,0,0
2200,512.3936233,18.081345,0,0,0,0,0,102088.56
2201,638.6071847,18.096296,1360153.2,950828.75,1135854.9,1126442.9,1020327.75,1233777.9
2202,229.1406423,18.100498,0,197164.48,241292.27,0,0,0
2203,474.3782026,18.121326,277099.66,198352.4,210550.48,342910.28,180262.61,171534
2204,546.4360583,18.121326,48985.043,39624.78,66486.23,52876.22,37443.027,51729.207
2205,488.3938992,18.123224,154390.27,0,469696.3,313784.6,119645.875,114199.65
2206,336.3254833,18.128338,0,0,0,174590.16,0,0
2207,699.594608,18.129711,0,0,1370989.6,0,0,3968987.8
2208,610.5032975,18.14291,0,0,0,0,0,444605.53
2209,615.4588316,18.14291,0,0,0,0,0,232791.38
2210,631.4315182,18.14291,0,0,0,0,0,95472.39
2211,184.9852864,18.170256,0,455363.12,0,0,280217.7,283416.3
2212,409.2705822,18.184958,189078.83,123970.71,144774.89,137713.12,160756.94,0
2213,388.3413359,18.18822,291739.94,220201.45,198141.95,211637.9,195702.22,158042.28
2214,371.314766,18.19386,1466607.5,1067201.6,1387390.6,1486757.8,1008371.4,1287776.2
2215,279.158711,18.215353,294321.12,246318.06,242460.48,233956.36,248011.86,218200.64
2216,391.2833395,18.215353,1.09E+07,8589279,1.47E+07,1.09E+07,8550687,7884549
2217,413.2653233,18.215353,4076866.5,2844260.2,4870521,4633488,1958790.6,2273241.5
2218,422.3252444,18.215353,235507.84,202868.38,348698.66,293496.16,250170.64,235821.95
2219,429.2391672,18.215353,2911076,2044047.1,2550366.5,2463610,1596041.5,1585702.6
2220,454.2919458,18.217516,282212.03,196453.3,211111.53,192694.14,146814.62,0
2221,803.5416931,18.217516,1026898.44,739588.44,728825.3,873476.4,689488.06,0
2222,610.5032571,18.263405,0,0,0,0,0,280686.78
2223,615.4582545,18.263405,0,0,0,0,0,104819.67
2224,474.3779694,18.303057,0,57289.438,68193.3,0,0,73038.195
2225,532.4194485,18.332825,0,47328.6,0,0,0,177713.47
2226,537.3755285,18.332825,0,10346.9,0,0,0,72763.23
2227,558.4346324,18.394936,0,0,0,0,0,114568.43
2228,184.9853367,18.39615,581315.1,0,728782.4,786956.5,0,385724.9
2229,518.4044713,18.40084,86623.55,69356.734,98912.32,112044.03,92653.74,89627.91
2230,705.5812094,18.404604,0,1887246.2,0,0,0,0
2231,229.1406798,18.435429,274988.1,119074.04,78442.67,270853.75,0,227569.12
2232,293.2469588,18.457129,840816.56,245941.22,0,0,0,203180.97
2233,721.576634,18.465496,0,0,224107.72,0,699528.9,385926.84
2234,568.4264234,18.476124,0,0,0,86502.336,9221.172,0
2235,515.4088244,18.476837,0,0,0,0,70481.12,0
2236,597.4483408,18.48256,0,0,0,0,21938.053,177429.73
2237,338.3409995,18.485209,471274.1,782536.6,716562.2,525819.06,501036.4,536053.94
2238,557.4560238,18.518164,0,0,0,0,0,164864.94
2239,506.3832172,18.5409,0,0,0,0,75915.125,0
2240,514.4100406,18.556923,0,28961.32,0,0,0,103373.12
2241,714.6420696,18.56136,0,509916.56,0,0,0,0
2242,622.5034137,18.56176,0,0,0,0,58280.6,103900.28
2243,719.5425654,18.573795,0,84329.92,137243.66,135197.75,93235.43,59992.867
2244,714.5859692,18.581182,0,219318.94,0,0,196086.25,0
2245,582.4056556,18.600971,0,0,0,0,226674,0
2246,800.6782924,18.614342,0,489162.94,0,0,370113.66,393701.9
2247,391.2833023,18.665539,0,0,0,0,1421594.2,0
2248,557.4558333,18.676863,0,0,0,0,0,77503.375
2249,224.1852483,18.683432,0,0,133254.16,0,0,0
2250,595.4313784,18.687325,0,0,0,0,14322.469,117551.36
2251,721.4856724,18.694468,41688.562,31684.39,52462.33,41251.22,27571.377,22976.402
2252,696.5398952,18.69514,0,0,0,0,68319.62,0
2253,550.6277972,18.720667,0,695179.06,0,619112.9,0,557230.75
2254,354.2993732,18.727106,0,0,0,0,984669.7,0
2255,680.4781602,18.734264,2348998,0,0,0,0,28891.242
2256,608.487099,18.738926,0,0,0,0,0,84834.266
2257,816.6390655,18.750776,0,27857.297,45913.625,46613.336,18809.254,37333.594
2258,571.4321251,18.756603,0,0,0,0,210102.42,0
2259,624.5189126,18.77038,0,19733.066,0,0,56617.305,226742.16
2260,666.6384093,18.78413,0,0,0,846979.5,555534.94,718867.3
2261,549.2848863,18.790707,0,0,0,55253.664,0,0
2262,663.4524043,18.791664,2276583.8,0,0,0,0,0
2263,1342.926028,18.791664,310781.2,0,0,0,0,0
2264,586.5032989,18.805159,0,0,0,0,0,57957.695
2265,764.5365723,18.806969,5178482.5,0,0,0,58459.992,0
2266,419.3146777,18.814764,392105.44,272006.5,401247.22,302844.97,241223.55,287445.5
2267,708.5102937,18.82147,959324.1,0,0,0,0,0
2268,750.5209055,18.82147,441455.62,0,0,0,0,0
2269,800.6787969,18.82241,0,0,0,0,199840.44,0
2270,488.3939019,18.862774,0,897837.6,1034043.3,952176.56,661733,711555.75
2271,694.4953232,18.86385,1113324.9,22714.348,0,0,0,0
2272,572.4510742,18.865131,0,64783.574,96302.125,0,40054.664,76650.88
2273,509.3230286,18.865427,0,42352.77,106311.09,75162.15,0,45225.844
2274,327.2522207,18.869455,0,84594.01,144068.52,0,0,64932.926
2275,714.54803,18.869616,0,0,0,76455.555,284553.5,0
2276,596.5092196,18.893454,0,0,69338.98,78225.39,0,61986.926
2277,435.3460294,18.91575,0,0,0,0,52316.855,0
2278,552.4825413,18.918697,112910.016,81786.68,81646.84,88870.02,0,77398
2279,508.4566437,18.944208,93278.516,63147.44,64441.387,76361.24,65885.81,58543.16
2280,464.4300906,18.97529,114128.39,75995.24,108414.53,83694.375,69064.95,74663.484
2281,420.4037594,19.003616,0,39488.734,55273.008,61571.305,55227.707,36780.24
2282,454.3882967,19.01878,0,0,0,0,17439.846,60863.043
2283,559.4714312,19.05741,0,0,0,0,0,153832.05
2284,506.4412044,19.06958,151605.23,111092.99,122802.73,114911.445,108810.08,115883.25
2285,391.2833884,19.072596,0,233335.55,0,0,570072.6,0
2286,592.4931939,19.082647,0,0,0,0,134955.8,20260.064
2287,624.5180592,19.139372,0,52604.383,0,0,127078.12,500154.6
2288,699.5943555,19.146868,0,0,0,0,5609717.5,3823445.8
2289,429.3717568,19.15037,0,0,0,0,0,48916.832
2290,628.3734436,19.156172,0,1144109,1050509.9,1323334.8,964905.4,921368.25
2291,550.6277432,19.159264,987215.7,0,0,0,653514.75,0
2292,666.6385504,19.167797,875893.7,713850.7,0,0,0,0
2293,578.4769764,19.173742,0,0,0,0,591089.8,0
2294,656.5073688,19.180792,58826.133,45613.695,43140.473,50476.43,0,0
2295,677.4315532,19.208464,0,0,0,0,572052.06,0
2296,778.5152251,19.208464,0,0,0,0,1902754.1,0
2297,686.5568119,19.266207,249196.7,0,0,0,0,0
2298,534.450798,19.301863,11285.435,0,0,0,152858.22,0
2299,442.3668119,19.315016,116415.93,74565.15,56822.53,80662.37,68744.875,63317.555
2300,456.3463673,19.315016,165259.2,102704.125,109459.65,119279.26,103226.375,105296.945
2301,624.5184732,19.342491,0,14051.439,0,0,55487.56,0
2302,646.5257793,19.362083,112758.26,0,0,0,0,0
2303,542.4773163,19.396585,0,0,0,31569.152,249107.86,0
2304,547.4326927,19.39841,0,0,0,0,42521.39,0
2305,550.6277724,19.446863,0,0,631706.94,0,0,0
2306,666.6384364,19.446863,0,0,843194.25,0,0,0
2307,721.5761053,19.446863,0,0,538426.06,0,0,0
2308,737.5497811,19.446863,0,0,265021.72,0,0,0
2309,568.493302,19.454372,0,0,0,0,238338.97,7788.058
2310,546.5083499,19.46005,95565.08,0,0,0,0,0
2311,293.2470475,19.500134,138229.38,0,0,0,0,114363.234
2312,800.6782622,19.50106,0,0,0,0,1110864.2,1311050.5
2313,699.5942744,19.510336,0,0,0,0,0,1709595.1
2314,496.4719408,19.520634,120128.1,0,0,0,0,0
2315,606.5086111,19.530388,0,43343.4,0,0,49637.055,135211.34
2316,730.6370887,19.535114,0,0,834302.8,0,112844.29,0
2317,628.3736977,19.55524,1636297,0,0,0,0,0
2318,572.4882997,19.55529,18695.617,0,0,0,89174.81,0
2319,427.3771482,19.559723,49448.176,34972.316,0,49673.64,42509.27,22894.695
2320,564.4282657,19.559723,87530.766,61717.715,0,91429.56,68804.72,45173.05
2321,622.5020221,19.57633,0,0,0,0,0,68088.195
2322,598.5037812,19.581154,0,0,0,0,113609.15,24667.59
2323,686.5556283,19.58534,360447.94,0,0,0,0,0
2324,447.3461033,19.588099,95084.3,79958.56,28727.357,115076.2,107391.64,61071.836
2325,528.4617798,19.61652,0,0,0,0,88312.766,0
2326,516.4252618,19.64333,241930.4,202402.88,52383.06,228916.34,147552,111550.695
2327,542.483715,19.64747,395843.06,0,0,0,0,0
2328,700.5721856,19.64747,156548.58,0,0,0,0,0
2329,604.4922029,19.694815,0,0,0,0,52778.29,129980.74
2330,594.5081792,19.707836,0,0,0,0,319335.44,32124.947
2331,580.4925639,19.712425,230376.48,0,0,0,2214428.5,0
2332,585.4475626,19.71464,0,0,0,0,196096.1,0
2333,601.4212775,19.71464,0,0,0,0,82584.36,0
2334,664.5495073,19.71464,0,0,0,0,346107.84,0
2335,786.6624343,19.71561,0,0,1108858.9,0,0,0
2336,800.6777947,19.71561,0,0,1.65E+07,0,0,0
2337,1398.182575,19.71561,0,0,3114227.8,0,0,0
2338,425.3617221,19.753447,129166.33,113950.12,50050.55,119966.83,99036.68,89440.17
2339,448.3902954,19.770836,0,0,0,0,176723.22,22038.537
2340,823.5108112,19.80742,783567.9,0,0,0,0,0
2341,531.4071298,19.814817,302440.1,203323.42,81408.61,250855.06,302527.94,158374.19
2342,632.4904259,19.817146,82884.39,0,61864.383,0,0,69645.54
2343,730.6362063,19.844702,0,0,542693.2,0,0,0
2344,600.5194878,19.868277,0,24970.97,0,0,46671.87,170631.86
2345,626.534551,19.868277,0,12597.007,0,0,60515.668,80868.41
2346,431.3513913,19.925512,59958.023,0,0,39720.516,349317.3,8717.525
2347,532.435808,19.932484,0,0,0,0,200964.5,0
2348,533.4388953,19.932484,0,0,0,0,70740.09,0
