row ID,row m/z,row retention time,Peak area,Standards Identification,SMILES,True Type,D Score,MD Score,type,elemental composition,identification,same composition,adduct ion,same peak,C10 loss,C10 loss_ion_pair,C10 loss_intensity_pair,C10 loss_score,C14 loss,C14 loss_ion_pair,C14 loss_intensity_pair,C14 loss_score,C9 loss,C9 loss_ion_pair,C9 loss_intensity_pair,C9 loss_score,C3 loss,C3 loss_ion_pair,C3 loss_intensity_pair,C3 loss_score,C2 loss,C2 loss_ion_pair,C2 loss_intensity_pair,C2 loss_score,C7 loss,C7 loss_ion_pair,C7 loss_intensity_pair,C7 loss_score,C5 loss,C5 loss_ion_pair,C5 loss_intensity_pair,C5 loss_score,C4 loss,C4 loss_ion_pair,C4 loss_intensity_pair,C4 loss_score,C10 ion,C10 ion_intensity,C10 ion_score,C14 ion,C14 ion_intensity,C14 ion_score,C15 ion,C15 ion_intensity,C15 ion_score,C16 ion,C16 ion_intensity,C16 ion_score,C17 ion,C17 ion_intensity,C17 ion_score,C18 ion,C18 ion_intensity,C18 ion_score,C19 ion,C19 ion_intensity,C19 ion_score,C20 ion,C20 ion_intensity,C20 ion_score,C27 ion,C27 ion_intensity,C27 ion_score,Acyl A ion,Acyl A ion_intensity,Acyl A ion_score,IHD,A part,B part,C part,C-12,C-18,olefinic position,M part,Sub No.,Sub Carbon,Sub_An,Acyl part,Correct Acyl part,A_id,B_id,C_id,M_id,R1_id,R2_id,R3_id,R4_id,R5_id,R6_id,R7_id,Total Score,Aglycone Type,Annotation SMILES,Annotation ID,Annotation Formula,Annotation MW,Top K,confidence score
37,731.399,11.0,2340000000.0,DA47_edgeworthianin E (ECH-2),C=C(C)C12OC34CCCC=CCCCCC(CCC)C5C(C)C(=O)C6(O)C(O)C7(CO)OC7C(C1O3)C(O4)(C(COC(=O)C(C)C)C2OC(C)=O)C56,MD,13,24,MD,C40H58O12,possibly known,std_edgeworthianin E (DA47),[M+H]+,"37,68",C10H18O2,C30H36O2 / C20H18O4,81000.0 / 780000.0,1.6408,C14H24O2,C34H42O6 / C20H18O4,1900000.0 / 780000.0,7.2992,C9H16O2,C29H34O2 / C20H18O4,120000.0 / 780000.0,1.8243,C3H4O2,C20H20O4 / C17H16O2,110000.0 / 82000.0,0.7432,C2H4O2,C36H46O8 / C34H42O6,230000.0 / 1900000.0,4.1471,none,none,none,none,none,none,none,none,C4H8O2,C38H50O8 / C34H42O6,98000.0 / 1900000.0,3.563,none,none,none,C14H22O,230000.00,2.3000,none,none,none,none,none,none,C17H14O3,110000.00,1.1000,C18H16O2,210000.00,2.1000,C19H18O3,430000.0,4.3,C20H20O5,190000.00,1.9000,C27H36O2,69000.00,0.6900,C4H6O,130000.00,1.3000,12.0,1-alkyl-3-one,"5-ol-6,7-epoxy","9,13,14-orthoester",with C-12,with C-18,others,C14 ring with an olenfinic,2,"C2,C4",C2*1+C4*1,"acyl(4.15),butanoyl/isobutyryl(1.30)","acyl,butanoyl/isobutyryl",A6,B1,C6,M7,R1,none,none,none,none,none,none,23.579500000000003,A6B1C6M7,CC(=O)OCC12OC1C1C3OC45CCCC=CCCCCC(CCC)C6C(C)C(=O)C(O)(C2O)C6C1(O4)C(C)CC3(C(=C)C)O5,PD01131317,C36H52O9,628.803,Top1,1.0
38,659.3413,10.9,2290000000.0,DA42_edgeworthianin A (ECH-3),C=C(C)C12OC34CCCC=CCCCCC(CCC)C5C6C7(OC5(C)OC7=O)C(O)C5(CO)OC5C(C1O3)C6(O4)C(C)C2OC(C)=O,MD,8,12,MD,C36H50O11,possibly known,std_edgeworthianin A (DA42),[M+H]+,none,C10H16O2,C27H32O4 / C17H16O2,54000.0 / 43000.0,0.3953,C14H24O2,C34H42O7 / C20H18O5,530000.0 / 450000.0,4.2123,none,none,none,none,C3H4O2,C30H36O2 / C27H32O4,53000.0 / 54000.0,0.5252,C2H4O2,C36H48O10 / C34H44O8,190000.0 / 1700000.0,3.6376,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,C14H22O,360000.00,3.6000,none,none,none,none,none,none,C17H16O3,99000.00,0.9900,C18H18O2,80000.00,0.8000,C19H18O4,190000.0,1.9,C20H20O6,210000.00,2.1000,C27H32O4,54000.00,0.5400,none,none,none,12.0,bicyclo [2.2.1] heptane ring,"5-ol-6,7-epoxy","9,13,14-orthoester",with C-12,no C-18,others,C14 ring with an olenfinic,1,C2,C2*1,acyl(3.64),acyl,none,B1,C2,M7,R1,none,none,none,none,none,none,17.3051,none,,,,0.0,Top1,1.0
39,953.3942,9.0,238000000.0,DA56_daphneodorin A (DOSO-K),C=C(C)C12CC(COC(C)=O)C34OC5(OC1C3C1OC1(CO)C(O)C1(O)C(OC(=O)c3ccccc3)C(C)C(C(C)CC(OC(=O)c3ccccc3)C(OC(=O)c3ccccc3)CCCC5O)C14)O2,MD,39,22,MD,C53H60O16,possibly known,std_daphneodorin A (DA56),[M+H]+,"39,77",C10H16O3,C30H34O6 / C20H18O3,587330.25 / 60173.6953125,1.2318,none,none,none,none,C9H16O2,C29H32O4 / C20H16O2,531967.875 / 14828.6826171875,0.9455,C3H4O2,C30H34O6 / C27H30O4,587330.25 / 231358.484375,2.1895,C2H4O2,C32H38O8 / C30H34O6,83588.84375 / 587330.25,1.341,C7H6O2,C37H40O8 / C30H34O6,220257.5625 / 587330.25,2.1151,C5H10O2,C27H30O4 / C22H20O2,231358.484375 / 89486.3046875,0.8513,C4H8O2,C24H26O4 / C20H18O2,19630.50390625 / 147832.8125,0.3308,C10H14O3,114524.10,1.1452,C14H14O3,27296.93,0.2730,none,none,none,none,none,none,C17H16O1,31822.53,0.3182,C18H18O1,58162.84,0.5816,C19H18O1,102833.25,1.0283,C20H18O2,147832.81,1.4783,C27H30O4,231358.48,2.3136,C7H4O,675023.50,6.7502,24.0,1-alkyl-3-ol,"5-ol-6,7-epoxy","9,13,14-orthoester",no C-12,with C-18,others,C10 ring with two substituents and a hydroxyl group,4,"C2,C7",C2*1+C7*3,"acyl(1.34),benzoyl(2.12),benzoyl(6.75)","acyl,benzoyl,benzoyl,benzoyl",A8,B1,C5,M5,R1,R92,R92,R92,none,none,none,18.2327,A8B1C5M5,OCC12OC1C1C3OC45C(O)CCCC(OC(=O)c%10ccccc%10)C(OC(=O)c7ccccc7)CC(C)C6C(C)C(OC(=O)c9ccccc9)C(O)(C2O)C6C1(O4)C(COC(=O)C)CC3(C(=C)C)O5,PD01201320,C53H60O16,953.047,Top1,1.0
39,953.3942,9.0,238000000.0,DA56_daphneodorin A (DOSO-K),C=C(C)C12CC(COC(C)=O)C34OC5(OC1C3C1OC1(CO)C(O)C1(O)C(OC(=O)c3ccccc3)C(C)C(C(C)CC(OC(=O)c3ccccc3)C(OC(=O)c3ccccc3)CCCC5O)C14)O2,MD,39,22,MD,C53H60O16,possibly known,std_daphneodorin A (DA56),[M+H]+,"39,77",C10H16O3,C30H34O6 / C20H18O3,587330.25 / 60173.6953125,1.2318,none,none,none,none,C9H16O2,C29H32O4 / C20H16O2,531967.875 / 14828.6826171875,0.9455,C3H4O2,C30H34O6 / C27H30O4,587330.25 / 231358.484375,2.1895,C2H4O2,C32H38O8 / C30H34O6,83588.84375 / 587330.25,1.341,C7H6O2,C37H40O8 / C30H34O6,220257.5625 / 587330.25,2.1151,C5H10O2,C27H30O4 / C22H20O2,231358.484375 / 89486.3046875,0.8513,C4H8O2,C24H26O4 / C20H18O2,19630.50390625 / 147832.8125,0.3308,C10H14O3,114524.10,1.1452,C14H14O3,27296.93,0.2730,none,none,none,none,none,none,C17H16O1,31822.53,0.3182,C18H18O1,58162.84,0.5816,C19H18O1,102833.25,1.0283,C20H18O2,147832.81,1.4783,C27H30O4,231358.48,2.3136,C7H4O,675023.50,6.7502,24.0,1-alkyl-3-ol,"5-ol-6,7-epoxy","9,13,14-orthoester",no C-12,with C-18,others,C10 ring with two substituents and a hydroxyl group,4,"C2,C7",C2*1+C7*3,"acyl(1.34),benzoyl(2.12),benzoyl(6.75)","acyl,benzoyl,benzoyl,benzoyl",A8,B1,C5,M5,R1,R92,R92,R92,none,none,none,18.2327,A8B1C5M5,c9ccccc9C(=O)OCC12OC1C1C3OC45C(O)CCCC(OC(=O)c%10ccccc%10)C(OC(=O)c7ccccc7)CC(C)C6C(C)C(O)C(O)(C2O)C6C1(O4)C(COC(=O)C)CC3(C(=C)C)O5,PD01203040,C53H60O16,953.047,Top1,1.0
39,953.3942,9.0,238000000.0,DA56_daphneodorin A (DOSO-K),C=C(C)C12CC(COC(C)=O)C34OC5(OC1C3C1OC1(CO)C(O)C1(O)C(OC(=O)c3ccccc3)C(C)C(C(C)CC(OC(=O)c3ccccc3)C(OC(=O)c3ccccc3)CCCC5O)C14)O2,MD,39,22,MD,C53H60O16,possibly known,std_daphneodorin A (DA56),[M+H]+,"39,77",C10H16O3,C30H34O6 / C20H18O3,587330.25 / 60173.6953125,1.2318,none,none,none,none,C9H16O2,C29H32O4 / C20H16O2,531967.875 / 14828.6826171875,0.9455,C3H4O2,C30H34O6 / C27H30O4,587330.25 / 231358.484375,2.1895,C2H4O2,C32H38O8 / C30H34O6,83588.84375 / 587330.25,1.341,C7H6O2,C37H40O8 / C30H34O6,220257.5625 / 587330.25,2.1151,C5H10O2,C27H30O4 / C22H20O2,231358.484375 / 89486.3046875,0.8513,C4H8O2,C24H26O4 / C20H18O2,19630.50390625 / 147832.8125,0.3308,C10H14O3,114524.10,1.1452,C14H14O3,27296.93,0.2730,none,none,none,none,none,none,C17H16O1,31822.53,0.3182,C18H18O1,58162.84,0.5816,C19H18O1,102833.25,1.0283,C20H18O2,147832.81,1.4783,C27H30O4,231358.48,2.3136,C7H4O,675023.50,6.7502,24.0,1-alkyl-3-ol,"5-ol-6,7-epoxy","9,13,14-orthoester",no C-12,with C-18,others,C10 ring with one substituents and a hydroxyl group,6,"C2,C4,C7",C2*2+C7*1+C4*3,"acyl(1.34),benzoyl(2.12),benzoyl(6.75)","acyl,acyl,benzoyl,isobutyryl,isobutyryl,isobutyryl",A8,B1,C5,none,R1,R1,R92,R3,R3,R3,none,18.2327,A8B1C5,,,,0.0,Top1,1.0
39,953.3942,9.0,238000000.0,DA56_daphneodorin A (DOSO-K),C=C(C)C12CC(COC(C)=O)C34OC5(OC1C3C1OC1(CO)C(O)C1(O)C(OC(=O)c3ccccc3)C(C)C(C(C)CC(OC(=O)c3ccccc3)C(OC(=O)c3ccccc3)CCCC5O)C14)O2,MD,39,22,MD,C53H60O16,possibly known,std_daphneodorin A (DA56),[M+H]+,"39,77",C10H16O3,C30H34O6 / C20H18O3,587330.25 / 60173.6953125,1.2318,none,none,none,none,C9H16O2,C29H32O4 / C20H16O2,531967.875 / 14828.6826171875,0.9455,C3H4O2,C30H34O6 / C27H30O4,587330.25 / 231358.484375,2.1895,C2H4O2,C32H38O8 / C30H34O6,83588.84375 / 587330.25,1.341,C7H6O2,C37H40O8 / C30H34O6,220257.5625 / 587330.25,2.1151,C5H10O2,C27H30O4 / C22H20O2,231358.484375 / 89486.3046875,0.8513,C4H8O2,C24H26O4 / C20H18O2,19630.50390625 / 147832.8125,0.3308,C10H14O3,114524.10,1.1452,C14H14O3,27296.93,0.2730,none,none,none,none,none,none,C17H16O1,31822.53,0.3182,C18H18O1,58162.84,0.5816,C19H18O1,102833.25,1.0283,C20H18O2,147832.81,1.4783,C27H30O4,231358.48,2.3136,C7H4O,675023.50,6.7502,24.0,1-alkyl-3-ol,"5-ol-6,7-epoxy","9,13,14-orthoester",no C-12,with C-18,others,C10 ring with one substituents and a hydroxyl group,4,"C2,C7",C2*1+C7*3,"acyl(1.34),benzoyl(2.12),benzoyl(6.75)","acyl,benzoyl,benzoyl,benzoyl",A8,B1,C5,none,R1,R92,R92,R92,none,none,none,18.2327,A8B1C5,,,,0.0,Top1,1.0
39,953.3942,9.0,238000000.0,DA56_daphneodorin A (DOSO-K),C=C(C)C12CC(COC(C)=O)C34OC5(OC1C3C1OC1(CO)C(O)C1(O)C(OC(=O)c3ccccc3)C(C)C(C(C)CC(OC(=O)c3ccccc3)C(OC(=O)c3ccccc3)CCCC5O)C14)O2,MD,39,22,MD,C53H60O16,possibly known,std_daphneodorin A (DA56),[M+H]+,"39,77",C10H16O3,C30H34O6 / C20H18O3,587330.25 / 60173.6953125,1.2318,none,none,none,none,C9H16O2,C29H32O4 / C20H16O2,531967.875 / 14828.6826171875,0.9455,C3H4O2,C30H34O6 / C27H30O4,587330.25 / 231358.484375,2.1895,C2H4O2,C32H38O8 / C30H34O6,83588.84375 / 587330.25,1.341,C7H6O2,C37H40O8 / C30H34O6,220257.5625 / 587330.25,2.1151,C5H10O2,C27H30O4 / C22H20O2,231358.484375 / 89486.3046875,0.8513,C4H8O2,C24H26O4 / C20H18O2,19630.50390625 / 147832.8125,0.3308,C10H14O3,114524.10,1.1452,C14H14O3,27296.93,0.2730,none,none,none,none,none,none,C17H16O1,31822.53,0.3182,C18H18O1,58162.84,0.5816,C19H18O1,102833.25,1.0283,C20H18O2,147832.81,1.4783,C27H30O4,231358.48,2.3136,C7H4O,675023.50,6.7502,24.0,1-alkyl-3-ol,"5-ol-6,7-epoxy","9,13,14-orthoester",no C-12,with C-18,others,C10 ring with two substituents and a hydroxyl group,6,"C2,C4,C7",C2*2+C7*1+C4*3,"acyl(1.34),benzoyl(2.12),benzoyl(6.75)","acyl,acyl,benzoyl,isobutyryl,isobutyryl,isobutyryl",A8,B1,C5,M5,R1,R1,R92,R3,R3,R3,none,18.2327,A8B1C5M5,,,,0.0,Top1,1.0
39,953.3942,9.0,238000000.0,DA56_daphneodorin A (DOSO-K),C=C(C)C12CC(COC(C)=O)C34OC5(OC1C3C1OC1(CO)C(O)C1(O)C(OC(=O)c3ccccc3)C(C)C(C(C)CC(OC(=O)c3ccccc3)C(OC(=O)c3ccccc3)CCCC5O)C14)O2,MD,39,22,MD,C53H60O16,possibly known,std_daphneodorin A (DA56),[M+H]+,"39,77",C10H14O2,C30H34O6 / C20H20O4,587330.25 / 22961.345703125,1.0709,none,none,none,none,C9H16O2,C29H32O4 / C20H16O2,531967.875 / 14828.6826171875,0.9455,C3H4O2,C30H34O6 / C27H30O4,587330.25 / 231358.484375,2.1895,C2H4O2,C32H38O8 / C30H34O6,83588.84375 / 587330.25,1.341,C7H6O2,C37H40O8 / C30H34O6,220257.5625 / 587330.25,2.1151,C5H10O2,C27H30O4 / C22H20O2,231358.484375 / 89486.3046875,0.8513,C4H8O2,C24H26O4 / C20H18O2,19630.50390625 / 147832.8125,0.3308,C10H14O3,114524.10,1.1452,C14H14O3,27296.93,0.2730,none,none,none,none,none,none,C17H16O1,31822.53,0.3182,C18H18O1,58162.84,0.5816,C19H18O1,102833.25,1.0283,C20H18O2,147832.81,1.4783,C27H30O4,231358.48,2.3136,C7H4O,675023.50,6.7502,24.0,1-alkyl-3-ol,"5-ol-6,7-epoxy","9,13,14-orthoester",no C-12,with C-18,others,C10 ring with two substituents,4,"C2,C7",C2*1+C7*3,"acyl(1.34),benzoyl(2.12),benzoyl(6.75)","acyl,benzoyl,benzoyl,benzoyl",A8,B1,C5,M4,R1,R92,R92,R92,none,none,none,18.2327,A8B1C5M4,,,,0.0,Top1,1.0
39,953.3942,9.0,238000000.0,DA56_daphneodorin A (DOSO-K),C=C(C)C12CC(COC(C)=O)C34OC5(OC1C3C1OC1(CO)C(O)C1(O)C(OC(=O)c3ccccc3)C(C)C(C(C)CC(OC(=O)c3ccccc3)C(OC(=O)c3ccccc3)CCCC5O)C14)O2,MD,39,22,MD,C53H60O16,possibly known,std_daphneodorin A (DA56),[M+H]+,"39,77",C10H14O2,C30H34O6 / C20H20O4,587330.25 / 22961.345703125,1.0709,none,none,none,none,C9H16O2,C29H32O4 / C20H16O2,531967.875 / 14828.6826171875,0.9455,C3H4O2,C30H34O6 / C27H30O4,587330.25 / 231358.484375,2.1895,C2H4O2,C32H38O8 / C30H34O6,83588.84375 / 587330.25,1.341,C7H6O2,C37H40O8 / C30H34O6,220257.5625 / 587330.25,2.1151,C5H10O2,C27H30O4 / C22H20O2,231358.484375 / 89486.3046875,0.8513,C4H8O2,C24H26O4 / C20H18O2,19630.50390625 / 147832.8125,0.3308,C10H14O3,114524.10,1.1452,C14H14O3,27296.93,0.2730,none,none,none,none,none,none,C17H16O1,31822.53,0.3182,C18H18O1,58162.84,0.5816,C19H18O1,102833.25,1.0283,C20H18O2,147832.81,1.4783,C27H30O4,231358.48,2.3136,C7H4O,675023.50,6.7502,24.0,1-alkyl-3-ol,"5-ol-6,7-epoxy","9,13,14-orthoester",no C-12,with C-18,others,C10 ring with two substituents,6,"C2,C4,C7",C2*2+C7*1+C4*3,"acyl(1.34),benzoyl(2.12),benzoyl(6.75)","acyl,acyl,benzoyl,isobutyryl,isobutyryl,isobutyryl",A8,B1,C5,M4,R1,R1,R92,R3,R3,R3,none,18.2327,A8B1C5M4,,,,0.0,Top1,1.0
40,787.3316,10.9,16500000.0,DA53_daphnepedunin F (TDPE-39),C=C(C)C12CC(COC(=O)c3ccccc3)C34OC5(CCCCCC(OC(=O)c6ccccc6)CC(C)C6C3C3(OC6(C)OC3=O)C(O)C3(CO)OC3C4C1O5)O2,MD,7,14,MD,C44H50O13,possibly known,std_daphnepedunin F (DA53),[M+H]+,"40,74",C10H18O3,C30H38O9 / C20H20O6,170000.0 / 55000.0,0.5563,none,none,none,none,C9H16O2,C29H34O6 / C20H18O4,30000.0 / 5400.0,0.0741,none,none,none,none,C2H4O2,C22H22O6 / C20H18O4,11000.0 / 5400.0,0.0487,C7H6O2,C37H42O10 / C30H36O8,180000.0 / 200000.0,1.719,C5H10O2,C25H26O6 / C20H16O4,7100.0 / 6400.0,0.0612,none,none,none,none,none,none,none,C14H14O3,73000.00,0.7300,C15H22O3,8500.00,0.0850,none,none,none,C17H16O3,5600.00,0.0560,C18H16O2,10000.00,0.1000,C19H20O4,18000.0,0.18,C20H20O6,55000.00,0.5500,C27H30O3,11000.00,0.1100,C7H4O,18000.00,0.1800,20.0,bicyclo [2.2.1] heptane ring,"5-ol-6,7-epoxy","9,13,14-orthoester",no C-12,with C-18,others,C9 ring with no substituent,4,"C2,C4,C7",C2*2+C7*1+C4*1,"acyl(0.05),benzoyl(1.72),benzoyl(0.18)","acyl,acyl,benzoyl,isobutyryl",none,B1,C5,M1,R1,R1,R92,R3,none,none,none,3.1978,none,,,,0.0,Top1,1.0
40,787.3316,10.9,16500000.0,DA53_daphnepedunin F (TDPE-39),C=C(C)C12CC(COC(=O)c3ccccc3)C34OC5(CCCCCC(OC(=O)c6ccccc6)CC(C)C6C3C3(OC6(C)OC3=O)C(O)C3(CO)OC3C4C1O5)O2,MD,7,14,MD,C44H50O13,possibly known,std_daphnepedunin F (DA53),[M+H]+,"40,74",C10H16O2,C30H36O8 / C20H20O6,200000.0 / 55000.0,0.5966,none,none,none,none,C9H16O2,C29H34O6 / C20H18O4,30000.0 / 5400.0,0.0741,none,none,none,none,C2H4O2,C22H22O6 / C20H18O4,11000.0 / 5400.0,0.0487,C7H6O2,C37H42O10 / C30H36O8,180000.0 / 200000.0,1.719,C5H10O2,C25H26O6 / C20H16O4,7100.0 / 6400.0,0.0612,none,none,none,none,none,none,none,C14H14O3,73000.00,0.7300,C15H22O3,8500.00,0.0850,none,none,none,C17H16O3,5600.00,0.0560,C18H16O2,10000.00,0.1000,C19H20O4,18000.0,0.18,C20H20O6,55000.00,0.5500,C27H30O3,11000.00,0.1100,C7H4O,18000.00,0.1800,20.0,bicyclo [2.2.1] heptane ring,"5-ol-6,7-epoxy","9,13,14-orthoester",no C-12,with C-18,others,C9 ring with no substituent,3,C5,C5*3,"acyl(0.05),benzoyl(1.72),benzoyl(0.18)","2-methylbutyryl,2-methylbutyryl,2-methylbutyryl",none,B1,C5,M1,R4,R4,R4,none,none,none,none,3.1978,none,,,,0.0,Top1,1.0
40,787.3316,10.9,16500000.0,DA53_daphnepedunin F (TDPE-39),C=C(C)C12CC(COC(=O)c3ccccc3)C34OC5(CCCCCC(OC(=O)c6ccccc6)CC(C)C6C3C3(OC6(C)OC3=O)C(O)C3(CO)OC3C4C1O5)O2,MD,7,14,MD,C44H50O13,possibly known,std_daphnepedunin F (DA53),[M+H]+,"40,74",C10H16O2,C30H36O8 / C20H20O6,200000.0 / 55000.0,0.5966,none,none,none,none,C9H16O2,C29H34O6 / C20H18O4,30000.0 / 5400.0,0.0741,none,none,none,none,C2H4O2,C22H22O6 / C20H18O4,11000.0 / 5400.0,0.0487,C7H6O2,C37H42O10 / C30H36O8,180000.0 / 200000.0,1.719,C5H10O2,C25H26O6 / C20H16O4,7100.0 / 6400.0,0.0612,none,none,none,none,none,none,none,C14H14O3,73000.00,0.7300,C15H22O3,8500.00,0.0850,none,none,none,C17H16O3,5600.00,0.0560,C18H16O2,10000.00,0.1000,C19H20O4,18000.0,0.18,C20H20O6,55000.00,0.5500,C27H30O3,11000.00,0.1100,C7H4O,18000.00,0.1800,20.0,bicyclo [2.2.1] heptane ring,"5-ol-6,7-epoxy","9,13,14-orthoester",no C-12,with C-18,others,C9 ring with no substituent,3,"C4,C7",C7*1+C4*2,"acyl(0.05),benzoyl(1.72),benzoyl(0.18)","benzoyl,isobutyryl,isobutyryl",none,B1,C5,M1,R92,R3,R3,none,none,none,none,3.1978,none,,,,0.0,Top1,1.0
41,667.3114,10.7,8148135.142,DA44_daphnepedunin E (TDPE-28),C=C(C)C12CC(COC(=O)c3ccccc3)C34OC5(CCCCCCCC(C)C6C3C3(OC6(C)OC3=O)C(O)C3(CO)OC3C4C1O5)O2,MD,8,24,MD,C37H46O11,possibly known,"std_stelleralide C (DA43), std_daphnepedunin E (DA44)",[M+H]+,"41,65",C10H18O2,C30H34O6 / C20H16O4,20000.0 / 14000.0,0.1257,C14H24O4,C30H36O7 / C16H12O3,32000.0 / 8800.0,0.0954,none,none,none,none,C3H4O2,C27H34O5 / C24H30O3,3500.0 / 2500.0,0.0225,none,none,none,none,C7H6O2,C37H46O11 / C30H40O9,20000.0 / 53000.0,0.1917,C5H10O2,C25H30O4 / C20H20O6,4600.0 / 13000.0,0.045,none,none,none,none,none,none,none,C14H14O3,33000.00,0.3300,C15H22O2,51000.00,0.5100,none,none,none,C17H16O1,7100.00,0.0710,C18H16O2,6200.00,0.0620,C19H18O3,12000.0,0.12,C20H20O6,13000.00,0.1300,C27H30O3,9500.00,0.0950,C7H4O,24000.00,0.2400,15.0,bicyclo [2.2.1] heptane ring,"5-ol-6,7-epoxy","9,13,14-orthoester",no C-12,with C-18,others,C10 ring with no substituent,2,"C2,C5",C2*1+C5*1,"benzoyl(0.19),benzoyl(0.24)","acyl,2-methylbutyryl",none,B1,C5,M2,R1,R4,none,none,none,none,none,1.1321999999999999,none,,,,0.0,Top1,1.0
41,667.3114,10.7,8148135.142,DA44_daphnepedunin E (TDPE-28),C=C(C)C12CC(COC(=O)c3ccccc3)C34OC5(CCCCCCCC(C)C6C3C3(OC6(C)OC3=O)C(O)C3(CO)OC3C4C1O5)O2,MD,8,24,MD,C37H46O11,possibly known,"std_stelleralide C (DA43), std_daphnepedunin E (DA44)",[M+H]+,"41,65",C10H18O2,C30H34O6 / C20H16O4,20000.0 / 14000.0,0.1257,C14H24O4,C30H36O7 / C16H12O3,32000.0 / 8800.0,0.0954,none,none,none,none,C3H4O2,C27H34O5 / C24H30O3,3500.0 / 2500.0,0.0225,none,none,none,none,C7H6O2,C37H46O11 / C30H40O9,20000.0 / 53000.0,0.1917,C5H10O2,C25H30O4 / C20H20O6,4600.0 / 13000.0,0.045,none,none,none,none,none,none,none,C14H14O3,33000.00,0.3300,C15H22O2,51000.00,0.5100,none,none,none,C17H16O1,7100.00,0.0710,C18H16O2,6200.00,0.0620,C19H18O3,12000.0,0.12,C20H20O6,13000.00,0.1300,C27H30O3,9500.00,0.0950,C7H4O,24000.00,0.2400,15.0,bicyclo [2.2.1] heptane ring,"5-ol-6,7-epoxy","9,13,14-orthoester",no C-12,with C-18,others,C10 ring with no substituent,1,C7,C7*1,"benzoyl(0.19),benzoyl(0.24)",benzoyl,none,B1,C5,M2,R92,none,none,none,none,none,none,1.1321999999999999,none,,,,0.0,Top1,1.0
42,645.3622,10.8,1310000000.0,DA40_edgeworthianin D (ECH-1),C=C(C)C12OC34CCCC=CCCCCC(CCC)C5C(C)C(=O)C6(O)C(O)C7(CO)OC7C(C1O3)C(O4)(C(C)C2OC(C)=O)C56,MD,10,11,MD,C36H52O10,possibly known,std_edgeworthianin D (DA40),[M+H]+,none,C10H16O2,C30H36O3 / C20H20O5,72000.0 / 35000.0,0.3163,C14H24O2,C34H44O6 / C20H20O4,2000000.0 / 480000.0,5.571,C9H16O2,C29H36O2 / C20H20O4,43000.0 / 480000.0,0.979,C3H4O2,C20H28O2 / C17H24O0,40000.0 / 50000.0,0.3682,C2H4O2,C36H48O8 / C34H44O6,77000.0 / 2000000.0,3.6417,C7H6O2,C29H36O2 / C22H30O4,43000.0 / 31000.0,0.2794,none,none,none,none,C4H8O2,C24H28O3 / C20H20O5,44000.0 / 35000.0,0.3217,none,none,none,C14H22O,140000.00,1.4000,none,none,none,C16H16O3,41000.00,0.4100,C17H14O3,48000.00,0.4800,C18H18O1,72000.00,0.7200,C19H20O3,230000.0,2.3,C20H20O3,44000.00,0.4400,C27H36O3,52000.00,0.5200,C4H6O,37000.00,0.3700,11.0,1-alkyl-3-one,"5-ol-6,7-epoxy","9,13,14-orthoester",with C-12,no C-18,others,C14 ring with an olenfinic,1,C2,C2*1,"acyl(3.64),benzoyl(0.28),butanoyl/isobutyryl(0.37)",acyl,A6,B1,C2,M7,R1,none,none,none,none,none,none,13.970299999999998,A6B1C2M7,OCC12OC1C1C3OC45CCCC=CCCCCC(CCC)C6C(C)C(=O)C(O)(C2O)C6C1(O4)C(C)C(OC(=O)C)C3(C(=C)C)O5,PD01125365,C36H52O10,644.802,Top1,1.0
42,645.3622,10.8,1310000000.0,DA40_edgeworthianin D (ECH-1),C=C(C)C12OC34CCCC=CCCCCC(CCC)C5C(C)C(=O)C6(O)C(O)C7(CO)OC7C(C1O3)C(O4)(C(C)C2OC(C)=O)C56,MD,10,11,MD,C36H52O10,possibly known,std_edgeworthianin D (DA40),[M+H]+,none,C10H16O2,C30H36O3 / C20H20O5,72000.0 / 35000.0,0.3163,C14H24O2,C34H44O6 / C20H20O4,2000000.0 / 480000.0,5.571,C9H16O2,C29H36O2 / C20H20O4,43000.0 / 480000.0,0.979,C3H4O2,C20H28O2 / C17H24O0,40000.0 / 50000.0,0.3682,C2H4O2,C36H48O8 / C34H44O6,77000.0 / 2000000.0,3.6417,C7H6O2,C29H36O2 / C22H30O4,43000.0 / 31000.0,0.2794,none,none,none,none,C4H8O2,C24H28O3 / C20H20O5,44000.0 / 35000.0,0.3217,none,none,none,C14H22O,140000.00,1.4000,none,none,none,C16H16O3,41000.00,0.4100,C17H14O3,48000.00,0.4800,C18H18O1,72000.00,0.7200,C19H20O3,230000.0,2.3,C20H20O3,44000.00,0.4400,C27H36O3,52000.00,0.5200,C4H6O,37000.00,0.3700,11.0,1-alkyl-3-one,"5-ol-6,7-epoxy","9,13,14-orthoester",with C-12,no C-18,others,C14 ring with an olenfinic,1,C2,C2*1,"acyl(3.64),benzoyl(0.28),butanoyl/isobutyryl(0.37)",acyl,A6,B1,C2,M7,R1,none,none,none,none,none,none,13.970299999999998,A6B1C2M7,CC(=O)OCC12OC1C1C3OC45CCCC=CCCCCC(CCC)C6C(C)C(=O)C(O)(C2O)C6C1(O4)C(C)CC3(C(=C)C)O5,PD01130885,C36H52O9,628.803,Top1,1.0
