row ID,row m/z,row retention time,Peak area,Standards Identification,SMILES,True Type,D Score,MD Score,type,elemental composition,identification,same composition,adduct ion,same peak,C10 loss,C10 loss_ion_pair,C10 loss_intensity_pair,C10 loss_score,C11 loss,C11 loss_ion_pair,C11 loss_intensity_pair,C11 loss_score,C9 loss,C9 loss_ion_pair,C9 loss_intensity_pair,C9 loss_score,C3 loss,C3 loss_ion_pair,C3 loss_intensity_pair,C3 loss_score,C2 loss,C2 loss_ion_pair,C2 loss_intensity_pair,C2 loss_score,C7 loss,C7 loss_ion_pair,C7 loss_intensity_pair,C7 loss_score,C15 ion,C15 ion_intensity,C15 ion_score,C17 ion,C17 ion_intensity,C17 ion_score,C18 ion,C18 ion_intensity,C18 ion_score,C19 ion,C19 ion_intensity,C19 ion_score,C20 ion,C20 ion_intensity,C20 ion_score,Acyl A ion,Acyl A ion_intensity,Acyl A ion_score,Acyl B ion,Acyl B ion_intensity,Acyl B ion_score,C5 ion,C5 ion_intensity,C5 ion_score,C6 ion,C6 ion_intensity,C6 ion_score,IHD,A part,B part,C part,C-12,C-18,olefinic position,M part,Sub No.,Sub Carbon,Sub_An,Acyl part,Correct Acyl part,A_id,B_id,C_id,M_id,R1_id,R2_id,Total Score,Aglycone Type,Annotation SMILES,Annotation ID,Annotation Formula,Annotation MW,Top K,confidence score,manual verification
28,693.3252,8,5.03E+08,DA25_daphneodorin G (DOSO-Q),C=C(C)C1(O)C(OC(=O)C=Cc2ccccc2)C(C)C2(O)C(C3OC3(CO)C(O)C3(O)C(=O)C(C)=CC32)C1OC(=O)C=CC=CCCCCC,D,18,0,D,C39H48O11,possibly known,std_daphneodorin G (DA25),[M+H]+,"28, 80",none,none,none,none,none,none,none,none,C9H8O2,C39H48O11 / C30H40O9,1100000.0 / 470000.0,4.3549,C3H4O2,C20H20O5 / C17H16O3,1100000.0 / 470000.0,4.3549,none,none,none,none,none,none,none,none,none,none,none,C17H14O2,340000,3.4,C18H18O2,280000,2.8,C19H16O2,280000,2.8,C20H20O5,1100000,11,C10H14O,4100000,41,none,none,none,C5H4O,160000,1.6,C6H6O,260000,2.6,16,others,"5-ol-6,7-epoxy","9,13,14-triol",no C-12,no C-18,"2,4-olefinic",others,2,"C9,C10",C9*1+C10*1,"cinnamoyl(4.35),decadienoyl(41.00)","cinnamoyl,decadienoyl",none,B1,C3,none,R93,R37,52.9549,none,,,,0,Top2,0.898 ,F
28,693.3252,8,5.03E+08,DA25_daphneodorin G (DOSO-Q),C=C(C)C1(O)C(OC(=O)C=Cc2ccccc2)C(C)C2(O)C(C3OC3(CO)C(O)C3(O)C(=O)C(C)=CC32)C1OC(=O)C=CC=CCCCCC,D,18,0,D,C39H48O11,possibly known,std_daphneodorin G (DA25),[M+H]+,"28, 80",none,none,none,none,none,none,none,none,C9H8O2,C39H48O11 / C30H40O9,1100000.0 / 470000.0,4.3549,C3H4O2,C20H20O5 / C17H16O3,1100000.0 / 470000.0,4.3549,none,none,none,none,none,none,none,none,none,none,none,C17H16O2,73000,0.73,C18H18O3,220000,2.2,C19H16O2,280000,2.8,C20H20O5,1100000,11,C10H14O,4100000,41,none,none,none,C5H4O,160000,1.6,C6H6O,260000,2.6,16,"1,2-en-3-one","5-ol-6,7-epoxy","9,13,14-triol",no C-12,no C-18,"2,4-olefinic",others,2,"C9,C10",C9*1+C10*1,"cinnamoyl(4.35),decadienoyl(41.00)","cinnamoyl,decadienoyl",A1,B1,C3,none,R93,R37,51.0149,A1B1C3,c7ccccc7C=CC(=O)OCC12OC1C1C(OC(=O)C=CC=CCCCCC)C(O)(C(=C)C)CC(C)C1(O)C1C=C(C)C(=O)C1(O)C2O,PD00826351,C39H48O10,676.803,Top3,0.865 ,F
80,675.3157,8,7.80E+08,DA25_daphneodorin G (DOSO-Q),C=C(C)C1(O)C(OC(=O)C=Cc2ccccc2)C(C)C2(O)C(C3OC3(CO)C(O)C3(O)C(=O)C(C)=CC32)C1OC(=O)C=CC=CCCCCC,D,12,0,D,C39H46O10,possibly known,"std_12-O-(E)-cinnamoyl-9,13,14-ortho-(2E,4E,6E)-decatrienylidyne-5・趣ｽｲ,12・趣ｽｲ-dihydroxyresiniferonol-6・趣ｽｱ,7・趣ｽｱ-oxide (DA22)",[M+H-H2O]+,"28, 80",none,none,none,none,none,none,none,none,C9H8O2,C29H26O6 / C20H18O4,21748.34765625 / 721974.4375,1.2898,C3H4O2,C20H20O5 / C17H16O3,580806.9375 / 382516.6875,3.412,none,none,none,none,none,none,none,none,none,none,none,C17H16O3,382516.69,3.8252,C18H16O1,78794.96,0.7879,C19H16O2,176278.02,1.7628,C20H20O5,580806.94,5.8081,C10H14O,3411270.5,34.1127,C12H16O3,15995.15,0.16,C5H4O,186028.25,1.8603,C6H6O,234924.86,2.3492,17,"1,2-en-3-one","5-ol-6,7-epoxy","9,13,14-triol",with C-12,no C-18,"2,4-olefinic",others,2,"C9,C10",C9*1+C10*1,"cinnamoyl(1.29),decadienoyl(34.11),8-methoxy-9-hydroxy-2-4-6-dodecatrienoyl(0.16)","cinnamoyl,decadienoyl",A1,B1,C4,none,R93,R37,47.4224,A1B1C4,c7ccccc7C=CC(=O)OCC12OC1C1C(OC(=O)C=CC=CCCCCC)C(O)(C(=C)C)C(O)C(C)C1(O)C1C=C(C)C(=O)C1(O)C2O,PD00849631,C39H48O11,692.802,Top1,1.000 ,F
80,675.3157,8,7.80E+08,DA25_daphneodorin G (DOSO-Q),C=C(C)C1(O)C(OC(=O)C=Cc2ccccc2)C(C)C2(O)C(C3OC3(CO)C(O)C3(O)C(=O)C(C)=CC32)C1OC(=O)C=CC=CCCCCC,D,12,0,D,C39H46O10,possibly known,"std_12-O-(E)-cinnamoyl-9,13,14-ortho-(2E,4E,6E)-decatrienylidyne-5・趣ｽｲ,12・趣ｽｲ-dihydroxyresiniferonol-6・趣ｽｱ,7・趣ｽｱ-oxide (DA22)",[M+H-H2O]+,"28, 80",none,none,none,none,none,none,none,none,C9H8O2,C29H26O6 / C20H18O4,21748.34765625 / 721974.4375,1.2898,C3H4O2,C20H20O5 / C17H16O3,580806.9375 / 382516.6875,3.412,none,none,none,none,none,none,none,none,none,none,none,C17H16O3,382516.69,3.8252,C18H16O1,78794.96,0.7879,C19H16O2,176278.02,1.7628,C20H20O5,580806.94,5.8081,C10H14O,3411270.5,34.1127,C12H16O3,15995.15,0.16,C5H4O,186028.25,1.8603,C6H6O,234924.86,2.3492,17,"1,2-en-3-one","5-ol-6,7-epoxy","9,13,14-triol",with C-12,no C-18,"2,4-olefinic",others,2,"C9,C10",C9*1+C10*1,"cinnamoyl(1.29),decadienoyl(34.11),8-methoxy-9-hydroxy-2-4-6-dodecatrienoyl(0.16)","cinnamoyl,decadienoyl",A1,B1,C4,none,R93,R37,47.4224,A1B1C4,OCC12OC1C1C(OC(=O)C=CC=CCCCCC)C(O)(C(=C)C)C(OC(=O)C=Cc7ccccc7)C(C)C1(O)C1C=C(C)C(=O)C1(O)C2O,PD00677359,C39H48O11,692.802,Top1,1.000 ,F
80,675.3157,8,7.80E+08,DA25_daphneodorin G (DOSO-Q),C=C(C)C1(O)C(OC(=O)C=Cc2ccccc2)C(C)C2(O)C(C3OC3(CO)C(O)C3(O)C(=O)C(C)=CC32)C1OC(=O)C=CC=CCCCCC,D,12,0,D,C39H46O10,possibly known,"std_12-O-(E)-cinnamoyl-9,13,14-ortho-(2E,4E,6E)-decatrienylidyne-5・趣ｽｲ,12・趣ｽｲ-dihydroxyresiniferonol-6・趣ｽｱ,7・趣ｽｱ-oxide (DA22)",[M+H-H2O]+,"28, 80",none,none,none,none,none,none,none,none,C9H8O2,C29H26O6 / C20H18O4,21748.34765625 / 721974.4375,1.2898,C3H4O2,C20H20O5 / C17H16O3,580806.9375 / 382516.6875,3.412,none,none,none,none,none,none,none,none,none,none,none,C17H14O2,27658.21,0.2766,C18H18O2,112898.38,1.129,C19H20O4,149454.48,1.4945,C20H20O5,580806.94,5.8081,C10H14O,3411270.5,34.1127,C12H16O3,15995.15,0.16,C5H4O,186028.25,1.8603,C6H6O,234924.86,2.3492,17,others,"5-ol-6,7-epoxy","9,13,14-triol",no C-12,no C-18,"2,4-olefinic",others,2,"C9,C10",C9*1+C10*1,"cinnamoyl(1.29),decadienoyl(34.11),8-methoxy-9-hydroxy-2-4-6-dodecatrienoyl(0.16)","cinnamoyl,decadienoyl",none,B1,C3,none,R93,R37,40.0486,none,,,,0,Top2,0.845 ,F
80,675.3157,8,7.80E+08,DA25_daphneodorin G (DOSO-Q),C=C(C)C1(O)C(OC(=O)C=Cc2ccccc2)C(C)C2(O)C(C3OC3(CO)C(O)C3(O)C(=O)C(C)=CC32)C1OC(=O)C=CC=CCCCCC,D,12,0,D,C39H46O10,possibly known,"std_12-O-(E)-cinnamoyl-9,13,14-ortho-(2E,4E,6E)-decatrienylidyne-5・趣ｽｲ,12・趣ｽｲ-dihydroxyresiniferonol-6・趣ｽｱ,7・趣ｽｱ-oxide (DA22)",[M+H-H2O]+,"28, 80",none,none,none,none,none,none,none,none,C9H8O2,C29H26O6 / C20H18O4,21748.34765625 / 721974.4375,1.2898,C3H4O2,C20H20O5 / C17H16O3,580806.9375 / 382516.6875,3.412,none,none,none,none,none,none,none,none,none,none,none,C17H14O3,19154.6,0.1915,C18H16O2,51138.8,0.5114,C19H16O2,176278.02,1.7628,C20H20O5,580806.94,5.8081,C10H14O,3411270.5,34.1127,C12H16O3,15995.15,0.16,C5H4O,186028.25,1.8603,C6H6O,234924.86,2.3492,17,others,"5-ol-6,7-epoxy","9,13,14-triol",with C-12,no C-18,"2,4-olefinic",others,2,"C9,C10",C9*1+C10*1,"cinnamoyl(1.29),decadienoyl(34.11),8-methoxy-9-hydroxy-2-4-6-dodecatrienoyl(0.16)","cinnamoyl,decadienoyl",none,B1,C4,none,R93,R37,39.9635,none,,,,0,Top3,0.843 ,F
16,719.3053,9,7.23E+08,DA26_acutilobin C (DOL-K),C=C(C)C12OC3(C=CC=CC=CCCC)OC1C1C4OC4(CO)C(O)C4(O)C(=O)C(C)=CC4C1(O3)C(C)C2OC(=O)C=Cc1ccc(O)c(OC)c1,D,14,0,D,C40H46O12,possibly known,std_acutilobin C (DA26),[M+H]+,none,C10H10O4,C30H32O10 / C20H22O6,930000.0 / 790000.0,7.396,none,none,none,none,none,none,none,none,C3H4O2,C20H20O5 / C17H16O3,2100000.0 / 1400000.0,12.5,none,none,none,none,none,none,none,none,none,none,none,C17H16O3,1400000,14,C18H16O2,350000,3.5,C19H16O2,520000,5.2,C20H20O5,2100000,21,C10H12O,58000000,580,none,none,none,C5H4O,310000,3.1,C6H6O,210000,2.1,18,"1,2-en-3-one","5-ol-6,7-epoxy","9,13,14-orthoester",with C-12,no C-18,"2,4-olefinic",others,2,C10,C10*2,"feruloyl(7.40),decatrienoyl(580.00)","feruloyl,decatrienoyl",A1,B1,C2,none,R95,R48,620.596,A1B1C2,OCC12OC1C1C3OC4(C=CC=CC=CCCC)OC3(C(=C)C)C(OC(=O)C=Cc7c(OC)c(O)ccc7)C(C)C1(O4)C1C=C(C)C(=O)C1(O)C2O,PD00128547,C40H46O12,718.796,Top1,1.000 ,T
16,719.3053,9,7.23E+08,DA26_acutilobin C (DOL-K),C=C(C)C12OC3(C=CC=CC=CCCC)OC1C1C4OC4(CO)C(O)C4(O)C(=O)C(C)=CC4C1(O3)C(C)C2OC(=O)C=Cc1ccc(O)c(OC)c1,D,14,0,D,C40H46O12,possibly known,std_acutilobin C (DA26),[M+H]+,none,C10H10O4,C30H32O10 / C20H22O6,930000.0 / 790000.0,7.396,none,none,none,none,none,none,none,none,C3H4O2,C20H20O5 / C17H16O3,2100000.0 / 1400000.0,12.5,none,none,none,none,none,none,none,none,none,none,none,C17H16O3,1400000,14,C18H16O2,350000,3.5,C19H16O2,520000,5.2,C20H20O5,2100000,21,C10H12O,58000000,580,none,none,none,C5H4O,310000,3.1,C6H6O,210000,2.1,18,"1,2-en-3-one","5-ol-6,7-epoxy","9,13,14-orthoester",with C-12,no C-18,"2,4-olefinic",others,2,C10,C10*2,"feruloyl(7.40),decatrienoyl(580.00)","feruloyl,decatrienoyl",A1,B1,C2,none,R95,R48,620.596,A1B1C2,c7cc(O)c(OC)cc7C=CC(=O)OCC12OC1C1C3OC4(C=CC=CC=CCCC)OC3(C(=C)C)C(O)C(C)C1(O4)C1C=C(C)C(=O)C1(O)C2O,PD00291507,C40H46O12,718.796,Top1,1.000 ,T
16,719.3053,9,7.23E+08,DA26_acutilobin C (DOL-K),C=C(C)C12OC3(C=CC=CC=CCCC)OC1C1C4OC4(CO)C(O)C4(O)C(=O)C(C)=CC4C1(O3)C(C)C2OC(=O)C=Cc1ccc(O)c(OC)c1,D,14,0,D,C40H46O12,possibly known,std_acutilobin C (DA26),[M+H]+,none,C10H10O4,C30H32O10 / C20H22O6,930000.0 / 790000.0,7.396,none,none,none,none,none,none,none,none,C3H4O2,C20H20O5 / C17H16O3,2100000.0 / 1400000.0,12.5,none,none,none,none,none,none,none,none,none,none,none,C17H16O2,160000,1.6,C18H16O2,350000,3.5,C19H18O4,510000,5.1,C20H20O5,2100000,21,C10H12O,58000000,580,none,none,none,C5H4O,310000,3.1,C6H6O,210000,2.1,18,"1,2-en-3-one","5-ol-6,7-epoxy","9,13,14-orthoester",no C-12,no C-18,"2,4-olefinic",others,2,C10,C10*2,"feruloyl(7.40),decatrienoyl(580.00)","feruloyl,decatrienoyl",A1,B1,C1,none,R95,R48,595.796,A1B1C1,c7cc(O)c(OC)cc7C=CC(=O)OCC12OC1C1C3OC4(C=CC=CC=CCCC)OC3(C(=C)C)CC(C)C1(O4)C1C=C(C)C(=O)C1(O)C2O,PD00268227,C40H46O11,702.797,Top2,0.960 ,F
16,719.3053,9,7.23E+08,DA26_acutilobin C (DOL-K),C=C(C)C12OC3(C=CC=CC=CCCC)OC1C1C4OC4(CO)C(O)C4(O)C(=O)C(C)=CC4C1(O3)C(C)C2OC(=O)C=Cc1ccc(O)c(OC)c1,D,14,0,D,C40H46O12,possibly known,std_acutilobin C (DA26),[M+H]+,none,C10H10O4,C30H32O10 / C20H22O6,930000.0 / 790000.0,7.396,none,none,none,none,none,none,none,none,C3H4O2,C20H20O5 / C17H16O3,2100000.0 / 1400000.0,12.5,none,none,none,none,none,none,none,none,none,none,none,C17H14O2,240000,2.4,C18H18O2,360000,3.6,C19H18O3,1600000,16,C20H20O5,2100000,21,C10H12O,58000000,580,none,none,none,C5H4O,310000,3.1,C6H6O,210000,2.1,18,others,"5-ol-6,7-epoxy","9,13,14-orthoester",no C-12,no C-18,"2,4-olefinic",others,2,C10,C10*2,"feruloyl(7.40),decatrienoyl(580.00)","feruloyl,decatrienoyl",none,B1,C1,none,R95,R48,594.996,none,,,,0,Top3,0.959 ,F
24,721.3205,9.8,6.52E+08,DA27_acutilobin D (DOL-I),C=C(C)C12OC3(C=CC=CCCCCC)OC1C1C4OC4(CO)C(O)C4(O)C(=O)C(C)=CC4C1(O3)C(C)C2OC(=O)C=Cc1ccc(O)c(OC)c1,D,12,0,D,C40H48O12,possibly known,std_acutilobin D (DA27),[M+H]+,none,C10H10O4,C30H32O10 / C20H22O6,18000.0 / 21000.0,0.169,none,none,none,none,none,none,none,none,C3H4O2,C20H20O5 / C17H16O3,74000.0 / 50000.0,0.447,none,none,none,none,none,none,none,none,none,none,none,C17H16O3,50000,0.5,C18H16O2,14000,0.14,C19H16O2,17000,0.17,C20H20O5,74000,0.74,C10H14O,370000,3.7,none,none,none,C5H4O,25000,0.25,C6H6O,34000,0.34,17,"1,2-en-3-one","5-ol-6,7-epoxy","9,13,14-orthoester",with C-12,no C-18,"2,4-olefinic",others,2,C10,C10*2,"feruloyl(0.17),decadienoyl(3.70)","feruloyl,decadienoyl",A1,B1,C2,none,R95,R37,5.459,A1B1C2,OCC12OC1C1C3OC4(C=CC=CCCCCC)OC3(C(=C)C)C(OC(=O)C=Cc7c(OC)c(O)ccc7)C(C)C1(O4)C1C=C(C)C(=O)C1(O)C2O,PD00127953,C40H48O12,720.812,Top1,1.000 ,T
24,721.3205,9.8,6.52E+08,DA27_acutilobin D (DOL-I),C=C(C)C12OC3(C=CC=CCCCCC)OC1C1C4OC4(CO)C(O)C4(O)C(=O)C(C)=CC4C1(O3)C(C)C2OC(=O)C=Cc1ccc(O)c(OC)c1,D,12,0,D,C40H48O12,possibly known,std_acutilobin D (DA27),[M+H]+,none,C10H10O4,C30H32O10 / C20H22O6,18000.0 / 21000.0,0.169,none,none,none,none,none,none,none,none,C3H4O2,C20H20O5 / C17H16O3,74000.0 / 50000.0,0.447,none,none,none,none,none,none,none,none,none,none,none,C17H16O3,50000,0.5,C18H16O2,14000,0.14,C19H16O2,17000,0.17,C20H20O5,74000,0.74,C10H14O,370000,3.7,none,none,none,C5H4O,25000,0.25,C6H6O,34000,0.34,17,"1,2-en-3-one","5-ol-6,7-epoxy","9,13,14-orthoester",with C-12,no C-18,"2,4-olefinic",others,2,C10,C10*2,"feruloyl(0.17),decadienoyl(3.70)","feruloyl,decadienoyl",A1,B1,C2,none,R95,R37,5.459,A1B1C2,c7cc(O)c(OC)cc7C=CC(=O)OCC12OC1C1C3OC4(C=CC=CCCCCC)OC3(C(=C)C)C(O)C(C)C1(O4)C1C=C(C)C(=O)C1(O)C2O,PD00290913,C40H48O12,720.812,Top1,1.000 ,T
24,721.3205,9.8,6.52E+08,DA27_acutilobin D (DOL-I),C=C(C)C12OC3(C=CC=CCCCCC)OC1C1C4OC4(CO)C(O)C4(O)C(=O)C(C)=CC4C1(O3)C(C)C2OC(=O)C=Cc1ccc(O)c(OC)c1,D,12,0,D,C40H48O12,possibly known,std_acutilobin D (DA27),[M+H]+,none,C10H10O4,C30H32O10 / C20H22O6,18000.0 / 21000.0,0.169,none,none,none,none,none,none,none,none,C3H4O2,C20H20O5 / C17H16O3,74000.0 / 50000.0,0.447,none,none,none,none,none,none,none,none,none,none,none,C17H16O2,3000,0.03,C18H16O1,8900,0.089,C19H20O4,15000,0.15,C20H20O5,74000,0.74,C10H14O,370000,3.7,none,none,none,C5H4O,25000,0.25,C6H6O,34000,0.34,17,"1,2-en-3-one","5-ol-6,7-epoxy","9,13,14-orthoester",no C-12,no C-18,"2,4-olefinic",others,2,C10,C10*2,"feruloyl(0.17),decadienoyl(3.70)","feruloyl,decadienoyl",A1,B1,C1,none,R95,R37,4.519,A1B1C1,c7cc(O)c(OC)cc7C=CC(=O)OCC12OC1C1C3OC4(C=CC=CCCCCC)OC3(C(=C)C)CC(C)C1(O4)C1C=C(C)C(=O)C1(O)C2O,PD00267633,C40H48O11,704.813,Top2,0.828 ,F
24,721.3205,9.8,6.52E+08,DA27_acutilobin D (DOL-I),C=C(C)C12OC3(C=CC=CCCCCC)OC1C1C4OC4(CO)C(O)C4(O)C(=O)C(C)=CC4C1(O3)C(C)C2OC(=O)C=Cc1ccc(O)c(OC)c1,D,12,0,D,C40H48O12,possibly known,std_acutilobin D (DA27),[M+H]+,none,C10H10O4,C30H32O10 / C20H22O6,18000.0 / 21000.0,0.169,none,none,none,none,none,none,none,none,C3H4O2,C20H20O5 / C17H16O3,74000.0 / 50000.0,0.447,none,none,none,none,none,none,none,none,none,none,none,C17H14O2,5900,0.059,C18H18O2,15000,0.15,C19H18O3,53000,0.53,C20H20O5,74000,0.74,C10H14O,370000,3.7,none,none,none,C5H4O,25000,0.25,C6H6O,34000,0.34,17,others,"5-ol-6,7-epoxy","9,13,14-orthoester",no C-12,no C-18,"2,4-olefinic",others,2,C10,C10*2,"feruloyl(0.17),decadienoyl(3.70)","feruloyl,decadienoyl",none,B1,C1,none,R95,R37,4.518,none,,,,0,Top3,0.828 ,F
30,737.3159,5.4,1.24E+08,DA28_daphneodorin F (DOL-U),C=C(C)C1(O)C(OC(=O)C=Cc2ccc(O)c(OC)c2)C(C)C2(O)C(C3OC3(CO)C(O)C3(O)C(=O)C(C)=CC32)C1OC(=O)C=CC=CC=CCCC,D,18,0,D,C40H48O13,possibly known,std_daphneodorin F (DA28),[M+H]+,"30, 62",C10H10O4,C30H32O10 / C20H22O6,26000.0 / 49000.0,0.2324,none,none,none,none,none,none,none,none,C3H4O2,C20H20O5 / C17H16O3,86000.0 / 44000.0,0.3949,none,none,none,none,none,none,none,none,none,none,none,C17H16O3,44000,0.44,C18H18O3,15000,0.15,C19H18O3,63000,0.63,C20H20O5,86000,0.86,C10H12O,910000,9.1,none,none,none,C5H4O,12000,0.12,C6H6O,5500,0.055,17,"1,2-en-3-one","5-ol-6,7-epoxy","9,13,14-triol",with C-12,no C-18,"2,4-olefinic",others,2,C10,C10*2,"feruloyl(0.23),decatrienoyl(9.10)","feruloyl,decatrienoyl",A1,B1,C4,none,R95,R48,10.3874,A1B1C4,c7cc(O)c(OC)cc7C=CC(=O)OCC12OC1C1C(OC(=O)C=CC=CC=CCCC)C(O)(C(=C)C)C(O)C(C)C1(O)C1C=C(C)C(=O)C1(O)C2O,PD00850227,C40H48O13,736.811,Top1,1.000 ,T
30,737.3159,5.4,1.24E+08,DA28_daphneodorin F (DOL-U),C=C(C)C1(O)C(OC(=O)C=Cc2ccc(O)c(OC)c2)C(C)C2(O)C(C3OC3(CO)C(O)C3(O)C(=O)C(C)=CC32)C1OC(=O)C=CC=CC=CCCC,D,18,0,D,C40H48O13,possibly known,std_daphneodorin F (DA28),[M+H]+,"30, 62",C10H10O4,C30H32O10 / C20H22O6,26000.0 / 49000.0,0.2324,none,none,none,none,none,none,none,none,C3H4O2,C20H20O5 / C17H16O3,86000.0 / 44000.0,0.3949,none,none,none,none,none,none,none,none,none,none,none,C17H16O3,44000,0.44,C18H18O3,15000,0.15,C19H18O3,63000,0.63,C20H20O5,86000,0.86,C10H12O,910000,9.1,none,none,none,C5H4O,12000,0.12,C6H6O,5500,0.055,17,"1,2-en-3-one","5-ol-6,7-epoxy","9,13,14-triol",with C-12,no C-18,"2,4-olefinic",others,2,C10,C10*2,"feruloyl(0.23),decatrienoyl(9.10)","feruloyl,decatrienoyl",A1,B1,C4,none,R95,R48,10.3874,A1B1C4,OCC12OC1C1C(OC(=O)C=CC=CC=CCCC)C(O)(C(=C)C)C(OC(=O)C=Cc7c(OC)c(O)ccc7)C(C)C1(O)C1C=C(C)C(=O)C1(O)C2O,PD00677955,C40H48O13,736.811,Top1,1.000 ,T
30,737.3159,5.4,1.24E+08,DA28_daphneodorin F (DOL-U),C=C(C)C1(O)C(OC(=O)C=Cc2ccc(O)c(OC)c2)C(C)C2(O)C(C3OC3(CO)C(O)C3(O)C(=O)C(C)=CC32)C1OC(=O)C=CC=CC=CCCC,D,18,0,D,C40H48O13,possibly known,std_daphneodorin F (DA28),[M+H]+,"30, 62",C10H10O4,C30H32O10 / C20H22O6,26000.0 / 49000.0,0.2324,none,none,none,none,none,none,none,none,C3H4O2,C20H20O5 / C17H16O3,86000.0 / 44000.0,0.3949,none,none,none,none,none,none,none,none,none,none,none,C17H14O2,22000,0.22,C18H18O2,24000,0.24,C19H18O4,25000,0.25,C20H20O5,86000,0.86,C10H12O,910000,9.1,none,none,none,C5H4O,12000,0.12,C6H6O,5500,0.055,17,others,"5-ol-6,7-epoxy","9,13,14-triol",no C-12,no C-18,"2,4-olefinic",others,2,C10,C10*2,"feruloyl(0.23),decatrienoyl(9.10)","feruloyl,decatrienoyl",none,B1,C3,none,R95,R48,9.7274,none,,,,0,Top2,0.936 ,F
30,737.3159,5.4,1.24E+08,DA28_daphneodorin F (DOL-U),C=C(C)C1(O)C(OC(=O)C=Cc2ccc(O)c(OC)c2)C(C)C2(O)C(C3OC3(CO)C(O)C3(O)C(=O)C(C)=CC32)C1OC(=O)C=CC=CC=CCCC,D,18,0,D,C40H48O13,possibly known,std_daphneodorin F (DA28),[M+H]+,"30, 62",C10H10O4,C30H32O10 / C20H22O6,26000.0 / 49000.0,0.2324,none,none,none,none,none,none,none,none,C3H4O2,C20H20O5 / C17H16O3,86000.0 / 44000.0,0.3949,none,none,none,none,none,none,none,none,none,none,none,C17H16O2,7900,0.079,C18H18O2,24000,0.24,C19H18O3,63000,0.63,C20H20O5,86000,0.86,C10H12O,910000,9.1,none,none,none,C5H4O,12000,0.12,C6H6O,5500,0.055,17,"1,2-en-3-one","5-ol-6,7-epoxy","9,13,14-triol",no C-12,no C-18,"2,4-olefinic",others,2,C10,C10*2,"feruloyl(0.23),decatrienoyl(9.10)","feruloyl,decatrienoyl",A1,B1,C3,none,R95,R48,9.6654,A1B1C3,c7cc(O)c(OC)cc7C=CC(=O)OCC12OC1C1C(OC(=O)C=CC=CC=CCCC)C(O)(C(=C)C)CC(C)C1(O)C1C=C(C)C(=O)C1(O)C2O,PD00826947,C40H48O12,720.812,Top3,0.930 ,F
62,719.3055,5.4,4.31E+08,DA28_daphneodorin F (DOL-U),C=C(C)C1(O)C(OC(=O)C=Cc2ccc(O)c(OC)c2)C(C)C2(O)C(C3OC3(CO)C(O)C3(O)C(=O)C(C)=CC32)C1OC(=O)C=CC=CC=CCCC,D,8,0,D,C40H46O12,possibly known,std_acutilobin C (DA26),[M+H-H2O]+,"30, 62",C10H10O4,C30H32O10 / C20H22O6,86000.0 / 100000.0,0.8083,none,none,none,none,none,none,none,none,C3H4O2,C20H20O5 / C17H16O3,170000.0 / 130000.0,1.1842,none,none,none,none,none,none,none,none,none,none,none,C17H16O3,130000,1.3,C18H18O2,31000,0.31,C19H18O4,82000,0.82,C20H20O5,170000,1.7,C10H12O,5500000,55,none,none,none,C5H4O,72000,0.72,none,none,none,18,"1,2-en-3-one","5-ol-6,7-epoxy","9,13,14-triol",with C-12,no C-18,others,others,2,C10,C10*2,"feruloyl(0.81),decatrienoyl(55.00)","feruloyl,decatrienoyl",A1,B1,C4,none,R95,R48,58.4083,A1B1C4,c7cc(O)c(OC)cc7C=CC(=O)OCC12OC1C1C(OC(=O)C=CC=CC=CCCC)C(O)(C(=C)C)C(O)C(C)C1(O)C1C=C(C)C(=O)C1(O)C2O,PD00850227,C40H48O13,736.811,Top1,1.000 ,F
62,719.3055,5.4,4.31E+08,DA28_daphneodorin F (DOL-U),C=C(C)C1(O)C(OC(=O)C=Cc2ccc(O)c(OC)c2)C(C)C2(O)C(C3OC3(CO)C(O)C3(O)C(=O)C(C)=CC32)C1OC(=O)C=CC=CC=CCCC,D,8,0,D,C40H46O12,possibly known,std_acutilobin C (DA26),[M+H-H2O]+,"30, 62",C10H10O4,C30H32O10 / C20H22O6,86000.0 / 100000.0,0.8083,none,none,none,none,none,none,none,none,C3H4O2,C20H20O5 / C17H16O3,170000.0 / 130000.0,1.1842,none,none,none,none,none,none,none,none,none,none,none,C17H16O3,130000,1.3,C18H18O2,31000,0.31,C19H18O4,82000,0.82,C20H20O5,170000,1.7,C10H12O,5500000,55,none,none,none,C5H4O,72000,0.72,none,none,none,18,"1,2-en-3-one","5-ol-6,7-epoxy","9,13,14-triol",with C-12,no C-18,others,others,2,C10,C10*2,"feruloyl(0.81),decatrienoyl(55.00)","feruloyl,decatrienoyl",A1,B1,C4,none,R95,R48,58.4083,A1B1C4,OCC12OC1C1C(OC(=O)C=CC=CC=CCCC)C(O)(C(=C)C)C(OC(=O)C=Cc7c(OC)c(O)ccc7)C(C)C1(O)C1C=C(C)C(=O)C1(O)C2O,PD00677955,C40H48O13,736.811,Top1,1.000 ,F
